ParentElement;Name;Source;Target;NoDirectional;ShortName;CurrentNotes;URL;Orientation;Description;Alignment;Width;Height;Space;FixedSize;Hide;HideText;HideImportState;ShowBorder;Picture;Shape;RGBBackground;RGBForeground;IsAdjacent;AdjacenedNode;Info;ChildrenInLine;ChildrenInLineImportState;ChildrenInLineDescription;ChildrenInLineDuringReduction;ChildrenInLineDescriptionDuringReduction;LineBreak;UseShortName;HighLevelContent;TechnicalID;LogicalSize;FillLine;BreakLine;SuperType;SourceMany;TargetMany;BoxViewElementList;AbstractionLevel;OnlyVisual;LogicalName;Lines;FontFactor;ComponentReferenceIdent;PathReferenceIdent;DataAssociationByAttributes;SchemaFromValues;IsColored;Bold;MetaComponent;ShapeX;ShapeY;ShapeWidth;ShapeHeight;LabelVerticalAlignment;StartFilter;ContainsFilter;EndFilter
/pc1000/AddressAPI.wsdl/AddressAPIPortType;/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressOnly;;;;updateAddressOnly;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressOnly;/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressOnly/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AddressAPI.wsdl;/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressOnly/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressOnly;/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressOnly/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AddressAPI.wsdl;/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressOnly/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AddressAPI.wsdl/AddressAPIPortType;/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressAndLinkedAddresses;;;;updateAddressAndLinkedAddresses;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressAndLinkedAddresses;/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressAndLinkedAddresses/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AddressAPI.wsdl;/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressAndLinkedAddresses/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressAndLinkedAddresses;/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressAndLinkedAddresses/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AddressAPI.wsdl;/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressAndLinkedAddresses/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AddressAPI.wsdl/AddressAPIPortType;/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressAndUnlink;;;;updateAddressAndUnlink;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressAndUnlink;/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressAndUnlink/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AddressAPI.wsdl;/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressAndUnlink/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressAndUnlink;/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressAndUnlink/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AddressAPI.wsdl;/pc1000/AddressAPI.wsdl/AddressAPIPortType/updateAddressAndUnlink/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType;/pc1000/ContactAPI.wsdl/ContactAPIPortType/removeContactByPublicID;;;;removeContactByPublicID;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/removeContactByPublicID;/pc1000/ContactAPI.wsdl/ContactAPIPortType/removeContactByPublicID/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/removeContactByPublicID/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/removeContactByPublicID;/pc1000/ContactAPI.wsdl/ContactAPIPortType/removeContactByPublicID/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/removeContactByPublicID/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType;/pc1000/ContactAPI.wsdl/ContactAPIPortType/activateContactOnAllAccounts;;;;activateContactOnAllAccounts;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/activateContactOnAllAccounts;/pc1000/ContactAPI.wsdl/ContactAPIPortType/activateContactOnAllAccounts/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/activateContactOnAllAccounts/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/activateContactOnAllAccounts;/pc1000/ContactAPI.wsdl/ContactAPIPortType/activateContactOnAllAccounts/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/activateContactOnAllAccounts/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType;/pc1000/ContactAPI.wsdl/ContactAPIPortType/mergeContactAddressesByPublicId;;;;mergeContactAddressesByPublicId;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/mergeContactAddressesByPublicId;/pc1000/ContactAPI.wsdl/ContactAPIPortType/mergeContactAddressesByPublicId/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/mergeContactAddressesByPublicId/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/mergeContactAddressesByPublicId;/pc1000/ContactAPI.wsdl/ContactAPIPortType/mergeContactAddressesByPublicId/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/mergeContactAddressesByPublicId/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType;/pc1000/ContactAPI.wsdl/ContactAPIPortType/mergeContactAddressesByABUID;;;;mergeContactAddressesByABUID;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/mergeContactAddressesByABUID;/pc1000/ContactAPI.wsdl/ContactAPIPortType/mergeContactAddressesByABUID/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/mergeContactAddressesByABUID/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/mergeContactAddressesByABUID;/pc1000/ContactAPI.wsdl/ContactAPIPortType/mergeContactAddressesByABUID/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/mergeContactAddressesByABUID/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedWorkOrders;;;;getAssociatedWorkOrders;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedWorkOrders;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedWorkOrders/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedWorkOrders/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedWorkOrders;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedWorkOrders/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedWorkOrders/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedWorkOrdersByPublicID;;;;getAssociatedWorkOrdersByPublicID;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedWorkOrdersByPublicID;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedWorkOrdersByPublicID/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedWorkOrdersByPublicID/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedWorkOrdersByPublicID;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedWorkOrdersByPublicID/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedWorkOrdersByPublicID/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedPolicies;;;;getAssociatedPolicies;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedPolicies;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedPolicies/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedPolicies/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedPolicies;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedPolicies/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedPolicies/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedPoliciesByPublicID;;;;getAssociatedPoliciesByPublicID;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedPoliciesByPublicID;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedPoliciesByPublicID/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedPoliciesByPublicID/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedPoliciesByPublicID;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedPoliciesByPublicID/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedPoliciesByPublicID/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedAccounts;;;;getAssociatedAccounts;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedAccounts;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedAccounts/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedAccounts/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedAccounts;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedAccounts/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedAccounts/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedAccountsByPublicID;;;;getAssociatedAccountsByPublicID;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedAccountsByPublicID;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedAccountsByPublicID/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedAccountsByPublicID/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedAccountsByPublicID;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedAccountsByPublicID/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/getAssociatedAccountsByPublicID/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType;/pc1000/ContactAPI.wsdl/ContactAPIPortType/addContact;;;;addContact;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/addContact;/pc1000/ContactAPI.wsdl/ContactAPIPortType/addContact/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/addContact/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/addContact;/pc1000/ContactAPI.wsdl/ContactAPIPortType/addContact/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/addContact/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType;/pc1000/ContactAPI.wsdl/ContactAPIPortType/updateContact;;;;updateContact;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/updateContact;/pc1000/ContactAPI.wsdl/ContactAPIPortType/updateContact/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/updateContact/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/updateContact;/pc1000/ContactAPI.wsdl/ContactAPIPortType/updateContact/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/updateContact/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType;/pc1000/ContactAPI.wsdl/ContactAPIPortType/removeContact;;;;removeContact;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/removeContact;/pc1000/ContactAPI.wsdl/ContactAPIPortType/removeContact/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/removeContact/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/ContactAPI.wsdl/ContactAPIPortType/removeContact;/pc1000/ContactAPI.wsdl/ContactAPIPortType/removeContact/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;ContactAPI.wsdl;/pc1000/ContactAPI.wsdl/ContactAPIPortType/removeContact/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
