"Attribute";"Description";"MetaComponent";"LogicalPath";"Infrastructure";"DataType";"Values";"Entity";"Length";"Precision";"Scale";"Format";"Multiplicity";"MinValue";"MaxValue";"PhysicalAttribute";"BusinessObjectDependency";"BusinessObjectAttributeDependency";"Remark";"RequirementId";"Component";"Physical";"PhysicalEntity";"URL";"Discriminator";"BusinessObject";"BusinessFunction";"BusinessProcess";"Technology";"BusinessContact";"TechnologyContact";"ImplicitImport";"IsBusinessObjectAttribute";"BusinessObjectAttributeMapping";"BusinessObjectAttributeMappingDiscriminator";"BusinessObjectMapping";"BusinessObjectMappingDiscriminator";"NameInBusinessLanguage";"ConstantValue";"MetaType";"GUIName";"GUIType";"Namespace";"Nullable"
"AddressLine2";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Properties/AddressLine2";"";"CCPolicySummaryProperty";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine2Kanji";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Properties/AddressLine2Kanji";"";"CCPolicySummaryProperty";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"BuildingNumber";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Properties/BuildingNumber";"";"CCPolicySummaryProperty";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"City";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Properties/City";"";"CCPolicySummaryProperty";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"CityKanji";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Properties/CityKanji";"";"CCPolicySummaryProperty";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Description";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Properties/Description";"";"CCPolicySummaryProperty";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Location";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Properties/Location";"";"CCPolicySummaryProperty";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Notes";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Properties/Notes";"";"CCPolicySummaryProperty";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"PropertyNumber";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Properties/PropertyNumber";"";"CCPolicySummaryProperty";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"PolicySystemID";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Properties/PolicySystemID";"";"CCPolicySummaryProperty";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Vehicles";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Vehicles";"";"CCPolicySummaryVehicle";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ccintegration";""
"Color";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Vehicles/Color";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"LicensePlate";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Vehicles/LicensePlate";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Make";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Vehicles/Make";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Model";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Vehicles/Model";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"PolicySystemID";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Vehicles/PolicySystemID";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"SerialNumber";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Vehicles/SerialNumber";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"State";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Vehicles/State";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"VehicleNumber";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Vehicles/VehicleNumber";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Vin";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Vehicles/Vin";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Address";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Address";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine1";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/AddressLine1";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine1Kanji";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/AddressLine1Kanji";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine2";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/AddressLine2";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine2Kanji";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/AddressLine2Kanji";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"City";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/City";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"CityKanji";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/CityKanji";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"EffectiveDate";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/EffectiveDate";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"ExpirationDate";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/ExpirationDate";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"InsuredName";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/InsuredName";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"IsArchived";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/IsArchived";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"PolicyNumber";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/PolicyNumber";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"PolicyType";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/PolicyType";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"PostalCode";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/PostalCode";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"CEDEX";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/CEDEX";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"CEDEXBureau";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/CEDEXBureau";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"ProducerCode";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/ProducerCode";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"State";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/State";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Status";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/searchForPolicies/Output/parameters/return/Entry/Status";"";"CCPolicySummaryVehicle";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"retrievePolicy";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy";"";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"";""
"retrievePolicy/Input";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Input";"";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Input";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"";""
"retrievePolicy/Output";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Output";"";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Output";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"";""
"parameters";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Input/parameters";"";"retrievePolicy";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ws/gw/webservice/pc/pc1000/ccintegration/CCPolicySearchIntegration";""
"policyNumber";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Input/parameters/policyNumber";"";"string";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"filter";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Input/parameters/filter";"";"CCPCFilteringCriteria";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ccintegration";""
"PolicySystemIDs";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Input/parameters/filter/PolicySystemIDs";"";"StringArray";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ccintegration";""
"Entry";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Input/parameters/filter/PolicySystemIDs/Entry";"";"string";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"VINS";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Input/parameters/filter/VINS";"";"StringArray";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ccintegration";""
"Entry";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Input/parameters/filter/VINS/Entry";"";"string";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"LicensePlates";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Input/parameters/filter/LicensePlates";"";"StringArray";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ccintegration";""
"Entry";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Input/parameters/filter/LicensePlates/Entry";"";"string";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"PostalCodes";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Input/parameters/filter/PostalCodes";"";"StringArray";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ccintegration";""
"Entry";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Input/parameters/filter/PostalCodes/Entry";"";"string";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"DriverLastNames";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Input/parameters/filter/DriverLastNames";"";"StringArray";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ccintegration";""
"Entry";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Input/parameters/filter/DriverLastNames/Entry";"";"string";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"asOfDate";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Input/parameters/asOfDate";"";"dateTime";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
